readable_timestamp,timestamp,open,high,low,close,volume
2025-09-08 20:11:00 UTC,1757362260000,215.72,215.75,215.65,215.67,696.106
2025-09-08 20:12:00 UTC,1757362320000,215.67,215.68,215.32,215.33,342.224
2025-09-08 20:13:00 UTC,1757362380000,215.32,215.37,215.23,215.26,756.41
2025-09-08 20:14:00 UTC,1757362440000,215.25,215.43,215.24,215.42,751.514
2025-09-08 20:15:00 UTC,1757362500000,215.41,215.42,215.27,215.28,844.686
2025-09-08 20:16:00 UTC,1757362560000,215.27,215.35,215.27,215.35,275.882
2025-09-08 20:17:00 UTC,1757362620000,215.34,215.35,215.3,215.34,243.612
2025-09-08 20:18:00 UTC,1757362680000,215.35,215.49,215.34,215.45,825.48
2025-09-08 20:19:00 UTC,1757362740000,215.45,215.46,215.0,215.19,5115.88
2025-09-08 20:20:00 UTC,1757362800000,215.18,215.19,214.91,215.09,3712.644
2025-09-08 20:21:00 UTC,1757362860000,215.09,215.22,214.9,214.9,2292.197
2025-09-08 20:22:00 UTC,1757362920000,214.9,215.07,214.75,214.93,2267.19
2025-09-08 20:23:00 UTC,1757362980000,214.94,214.94,214.55,214.64,3454.067
2025-09-08 20:24:00 UTC,1757363040000,214.64,214.65,214.41,214.47,5013.604
2025-09-08 20:25:00 UTC,1757363100000,214.47,214.47,214.23,214.29,2742.452
2025-09-08 20:26:00 UTC,1757363160000,214.28,214.7,214.28,214.69,8963.938
2025-09-08 20:27:00 UTC,1757363220000,214.69,214.75,214.62,214.62,1459.263
2025-09-08 20:28:00 UTC,1757363280000,214.62,214.64,214.48,214.48,1041.795
2025-09-08 20:29:00 UTC,1757363340000,214.47,214.64,214.47,214.62,4084.686
2025-09-08 20:30:00 UTC,1757363400000,214.61,214.69,214.44,214.49,742.026
2025-09-08 20:31:00 UTC,1757363460000,214.49,214.8,214.49,214.79,1548.969
2025-09-08 20:32:00 UTC,1757363520000,214.79,214.99,214.79,214.94,1180.576
2025-09-08 20:33:00 UTC,1757363580000,214.94,215.04,214.86,215.02,2349.228
2025-09-08 20:34:00 UTC,1757363640000,215.02,215.12,214.97,215.05,3167.785
2025-09-08 20:35:00 UTC,1757363700000,215.04,215.04,214.8,214.8,397.651
2025-09-08 20:36:00 UTC,1757363760000,214.79,214.85,214.7,214.72,590.779
2025-09-08 20:37:00 UTC,1757363820000,214.71,214.75,214.38,214.46,2635.765
2025-09-08 20:38:00 UTC,1757363880000,214.46,214.56,214.44,214.46,1173.267
2025-09-08 20:39:00 UTC,1757363940000,214.46,214.47,214.39,214.39,2452.578
2025-09-08 20:40:00 UTC,1757364000000,214.39,214.45,214.35,214.4,810.973
2025-09-08 20:41:00 UTC,1757364060000,214.41,214.62,214.4,214.57,2318.081
2025-09-08 20:42:00 UTC,1757364120000,214.56,214.59,214.43,214.43,8081.59
2025-09-08 20:43:00 UTC,1757364180000,214.44,214.63,214.4,214.48,8511.803
2025-09-08 20:44:00 UTC,1757364240000,214.48,214.48,214.24,214.25,3288.598
2025-09-08 20:45:00 UTC,1757364300000,214.25,214.26,214.24,214.24,816.984
2025-09-08 20:46:00 UTC,1757364360000,214.24,214.27,214.21,214.21,2010.232
2025-09-08 20:47:00 UTC,1757364420000,214.21,214.22,213.92,213.98,7205.721
2025-09-08 20:48:00 UTC,1757364480000,213.98,214.22,213.94,213.96,9288.455
2025-09-08 20:49:00 UTC,1757364540000,213.96,214.04,213.92,213.93,2819.134
2025-09-08 20:50:00 UTC,1757364600000,213.92,214.22,213.92,214.17,5629.918
2025-09-08 20:51:00 UTC,1757364660000,214.17,214.32,214.14,214.31,2105.582
2025-09-08 20:52:00 UTC,1757364720000,214.31,214.5,214.26,214.44,5742.749
2025-09-08 20:53:00 UTC,1757364780000,214.45,214.53,214.45,214.46,1425.914
2025-09-08 20:54:00 UTC,1757364840000,214.45,214.46,214.34,214.36,3382.429
2025-09-08 20:55:00 UTC,1757364900000,214.35,214.36,214.27,214.36,1720.719
2025-09-08 20:56:00 UTC,1757364960000,214.36,214.45,214.24,214.32,7326.8
2025-09-08 20:57:00 UTC,1757365020000,214.32,214.51,214.32,214.51,6750.019
2025-09-08 20:58:00 UTC,1757365080000,214.5,214.72,214.5,214.58,7229.139
2025-09-08 20:59:00 UTC,1757365140000,214.58,214.59,214.45,214.47,727.499
2025-09-08 21:00:00 UTC,1757365200000,214.47,214.47,214.25,214.36,1074.75
2025-09-08 21:01:00 UTC,1757365260000,214.35,214.35,214.29,214.34,592.202
2025-09-08 21:02:00 UTC,1757365320000,214.35,214.51,214.26,214.51,9642.658
2025-09-08 21:03:00 UTC,1757365380000,214.5,214.67,214.44,214.66,3902.285
2025-09-08 21:04:00 UTC,1757365440000,214.66,214.72,214.64,214.7,816.846
2025-09-08 21:05:00 UTC,1757365500000,214.69,214.79,214.5,214.6,1659.22
2025-09-08 21:06:00 UTC,1757365560000,214.6,214.64,214.5,214.58,6207.52
2025-09-08 21:07:00 UTC,1757365620000,214.57,214.73,214.54,214.63,3619.986
2025-09-08 21:08:00 UTC,1757365680000,214.62,214.63,214.55,214.56,568.787
2025-09-08 21:09:00 UTC,1757365740000,214.56,214.66,214.55,214.57,451.445
2025-09-08 21:10:00 UTC,1757365800000,214.57,214.58,214.46,214.48,8201.988
2025-09-08 21:11:00 UTC,1757365860000,214.48,214.65,214.46,214.46,2594.755
2025-09-08 21:12:00 UTC,1757365920000,214.46,214.47,214.4,214.47,701.123
2025-09-08 21:13:00 UTC,1757365980000,214.46,214.53,214.36,214.36,805.452
2025-09-08 21:14:00 UTC,1757366040000,214.36,214.69,214.36,214.68,4765.027
2025-09-08 21:15:00 UTC,1757366100000,214.69,214.8,214.49,214.67,5109.479
2025-09-08 21:16:00 UTC,1757366160000,214.66,214.8,214.56,214.73,1912.156
2025-09-08 21:17:00 UTC,1757366220000,214.74,214.93,214.73,214.85,3246.927
2025-09-08 21:18:00 UTC,1757366280000,214.85,214.96,214.8,214.87,3091.782
2025-09-08 21:19:00 UTC,1757366340000,214.86,215.0,214.76,214.83,9190.433
2025-09-08 21:20:00 UTC,1757366400000,214.84,214.9,214.71,214.9,1645.992
2025-09-08 21:21:00 UTC,1757366460000,214.89,215.19,214.88,215.19,4690.592
2025-09-08 21:22:00 UTC,1757366520000,215.2,215.3,215.18,215.18,4154.879
2025-09-08 21:23:00 UTC,1757366580000,215.18,215.19,215.09,215.09,1863.971
2025-09-08 21:24:00 UTC,1757366640000,215.09,215.25,214.93,215.24,4944.037
2025-09-08 21:25:00 UTC,1757366700000,215.24,215.44,215.15,215.31,14697.897
2025-09-08 21:26:00 UTC,1757366760000,215.31,215.36,215.16,215.25,3904.842
2025-09-08 21:27:00 UTC,1757366820000,215.25,215.65,215.21,215.62,4749.421
2025-09-08 21:28:00 UTC,1757366880000,215.62,215.63,215.4,215.6,3256.885
2025-09-08 21:29:00 UTC,1757366940000,215.59,215.6,215.46,215.51,7196.486
2025-09-08 21:30:00 UTC,1757367000000,215.51,215.54,215.45,215.54,5677.261
2025-09-08 21:31:00 UTC,1757367060000,215.53,215.56,215.29,215.35,2675.633
2025-09-08 21:32:00 UTC,1757367120000,215.35,215.35,215.23,215.25,791.18
2025-09-08 21:33:00 UTC,1757367180000,215.25,215.26,215.14,215.19,778.988
2025-09-08 21:34:00 UTC,1757367240000,215.18,215.24,215.18,215.18,481.601
2025-09-08 21:35:00 UTC,1757367300000,215.18,215.29,215.18,215.29,382.132
2025-09-08 21:36:00 UTC,1757367360000,215.29,215.36,215.29,215.36,753.268
2025-09-08 21:37:00 UTC,1757367420000,215.36,215.36,215.29,215.3,531.362
2025-09-08 21:38:00 UTC,1757367480000,215.29,215.53,215.28,215.5,2593.51
2025-09-08 21:39:00 UTC,1757367540000,215.5,215.62,215.49,215.61,1178.561
2025-09-08 21:40:00 UTC,1757367600000,215.61,215.62,215.48,215.62,2044.102
2025-09-08 21:41:00 UTC,1757367660000,215.62,215.72,215.61,215.71,1473.855
2025-09-08 21:42:00 UTC,1757367720000,215.72,215.85,215.7,215.71,1641.296
2025-09-08 21:43:00 UTC,1757367780000,215.71,215.82,215.59,215.6,2302.226
2025-09-08 21:44:00 UTC,1757367840000,215.59,215.59,215.41,215.42,327.848
2025-09-08 21:45:00 UTC,1757367900000,215.42,215.71,215.41,215.54,1285.003
2025-09-08 21:46:00 UTC,1757367960000,215.53,215.54,215.4,215.43,655.912
2025-09-08 21:47:00 UTC,1757368020000,215.42,215.54,215.42,215.46,861.715
2025-09-08 21:48:00 UTC,1757368080000,215.45,215.47,215.43,215.46,244.326
2025-09-08 21:49:00 UTC,1757368140000,215.46,215.61,215.46,215.6,387.584
2025-09-08 21:50:00 UTC,1757368200000,215.6,215.71,215.43,215.43,3142.241
2025-09-08 21:51:00 UTC,1757368260000,215.43,215.44,215.4,215.4,297.285
2025-09-08 21:52:00 UTC,1757368320000,215.4,215.41,215.4,215.41,253.652
2025-09-08 21:53:00 UTC,1757368380000,215.41,215.41,215.37,215.38,563.161
2025-09-08 21:54:00 UTC,1757368440000,215.38,215.38,215.22,215.22,651.232
2025-09-08 21:55:00 UTC,1757368500000,215.22,215.24,215.14,215.14,1595.784
2025-09-08 21:56:00 UTC,1757368560000,215.15,215.15,214.97,214.98,2375.672
2025-09-08 21:57:00 UTC,1757368620000,214.98,215.01,214.97,214.99,678.418
2025-09-08 21:58:00 UTC,1757368680000,214.99,214.99,214.92,214.96,1016.95
